Year,Month,Base/Project,LOBGroup,CostCategory,PlanRate
2023,4,Project,LOB_Group_8,Cost_Category_6,62007.28
2023,4,Base,LOB_Group_8,Cost_Category_7,89096.88
2023,4,Project,LOB_Group_8,Cost_Category_8,25126.83
2023,4,Base,LOB_Group_8,Cost_Category_9,87633.65
2023,4,Project,LOB_Group_8,Cost_Category_10,2924.01
2023,4,Project,LOB_Group_8,Cost_Category_11,53010.54
2023,4,Project,LOB_Group_8,Cost_Category_12,9699.94
2023,4,Base,LOB_Group_8,Cost_Category_13,64830.36
2023,4,Base,LOB_Group_8,Cost_Category_14,17089.09
2023,4,Base,LOB_Group_8,Cost_Category_15,57376.82
2023,4,Base,LOB_Group_8,Cost_Category_16,15151.11
2023,5,Project,LOB_Group_1,Cost_Category_1,92719.23
2023,5,Base,LOB_Group_1,Cost_Category_2,98042.22
2023,5,Base,LOB_Group_1,Cost_Category_3,97899.57
2023,5,Base,LOB_Group_1,Cost_Category_4,80788.38
2023,5,Base,LOB_Group_1,Cost_Category_5,32595.02
2023,5,Base,LOB_Group_1,Cost_Category_6,91733.04
2023,5,Project,LOB_Group_1,Cost_Category_7,40974.94
2023,5,Project,LOB_Group_1,Cost_Category_8,79776.37
2023,5,Base,LOB_Group_1,Cost_Category_9,24575.81
2023,5,Base,LOB_Group_1,Cost_Category_10,47193.14
2023,5,Project,LOB_Group_1,Cost_Category_11,8303.53
2023,5,Project,LOB_Group_1,Cost_Category_12,25585.17
2023,5,Project,LOB_Group_1,Cost_Category_13,38108.74
2023,5,Project,LOB_Group_1,Cost_Category_14,61423.83
2023,5,Base,LOB_Group_1,Cost_Category_15,47702.13
2023,5,Project,LOB_Group_1,Cost_Category_16,85053.19
2023,5,Base,LOB_Group_2,Cost_Category_1,53867.94
2023,5,Project,LOB_Group_2,Cost_Category_2,36352.34
2023,5,Base,LOB_Group_2,Cost_Category_3,29040.25
2023,5,Project,LOB_Group_2,Cost_Category_4,10639.32
2023,5,Base,LOB_Group_2,Cost_Category_5,23523.13
2023,5,Base,LOB_Group_2,Cost_Category_6,30653.81
2023,5,Base,LOB_Group_2,Cost_Category_7,24198.06
2023,5,Base,LOB_Group_2,Cost_Category_8,62931.64
2023,5,Base,LOB_Group_2,Cost_Category_9,27386.26
2023,5,Base,LOB_Group_2,Cost_Category_10,97773.03
2023,5,Project,LOB_Group_2,Cost_Category_11,79681.03
2023,5,Base,LOB_Group_2,Cost_Category_12,85864.42
2023,5,Base,LOB_Group_2,Cost_Category_13,9990.39
2023,5,Project,LOB_Group_2,Cost_Category_14,78552.9
2023,5,Project,LOB_Group_2,Cost_Category_15,69151.54
2023,5,Project,LOB_Group_2,Cost_Category_16,23528.16
2023,5,Base,LOB_Group_3,Cost_Category_1,14468.43
2023,5,Base,LOB_Group_3,Cost_Category_2,38821.56
2023,5,Base,LOB_Group_3,Cost_Category_3,72984.21
2023,5,Base,LOB_Group_3,Cost_Category_4,91479.64
2023,5,Project,LOB_Group_3,Cost_Category_5,82969.82
2023,5,Base,LOB_Group_3,Cost_Category_6,41111.87
2023,5,Project,LOB_Group_3,Cost_Category_7,51986.61
2023,5,Base,LOB_Group_3,Cost_Category_8,84453.52
2023,5,Project,LOB_Group_3,Cost_Category_9,16469.53
2023,5,Base,LOB_Group_3,Cost_Category_10,43386.05
2023,5,Project,LOB_Group_3,Cost_Category_11,58252.06
2023,5,Base,LOB_Group_3,Cost_Category_12,81786.68
2023,5,Project,LOB_Group_3,Cost_Category_13,50148.77
2023,5,Project,LOB_Group_3,Cost_Category_14,21201.85
2023,5,Base,LOB_Group_3,Cost_Category_15,91105.37
2023,5,Project,LOB_Group_3,Cost_Category_16,51535.36
2023,5,Base,LOB_Group_4,Cost_Category_1,71564.15
2023,5,Base,LOB_Group_4,Cost_Category_2,7663.38
2023,5,Base,LOB_Group_4,Cost_Category_3,22549.37
2023,5,Project,LOB_Group_4,Cost_Category_4,76302.03
2023,5,Project,LOB_Group_4,Cost_Category_5,70029.19
2023,5,Project,LOB_Group_4,Cost_Category_6,5194.21
2023,5,Base,LOB_Group_4,Cost_Category_7,43346.04
2023,5,Project,LOB_Group_4,Cost_Category_8,19585.32
2023,5,Base,LOB_Group_4,Cost_Category_9,33585.42
2023,5,Project,LOB_Group_4,Cost_Category_10,33375.35
2023,5,Base,LOB_Group_4,Cost_Category_11,94177.25
2023,5,Base,LOB_Group_4,Cost_Category_12,4968.21
2023,5,Project,LOB_Group_4,Cost_Category_13,46228.49
2023,5,Project,LOB_Group_4,Cost_Category_14,11703.04
2023,5,Base,LOB_Group_4,Cost_Category_15,79211.75
2023,5,Project,LOB_Group_4,Cost_Category_16,29563.88
2023,5,Base,LOB_Group_5,Cost_Category_1,6232.34
2023,5,Base,LOB_Group_5,Cost_Category_2,32472.84
2023,5,Project,LOB_Group_5,Cost_Category_3,87074.31
2023,5,Base,LOB_Group_5,Cost_Category_4,18842.37
2023,5,Project,LOB_Group_5,Cost_Category_5,65283.19
2023,5,Base,LOB_Group_5,Cost_Category_6,35900.33
2023,5,Project,LOB_Group_5,Cost_Category_7,72516.91
2023,5,Base,LOB_Group_5,Cost_Category_8,30394.09
2023,5,Base,LOB_Group_5,Cost_Category_9,34371.14
2023,5,Base,LOB_Group_5,Cost_Category_10,73239.34
2023,5,Project,LOB_Group_5,Cost_Category_11,90839.43
2023,5,Base,LOB_Group_5,Cost_Category_12,20182.84
2023,5,Project,LOB_Group_5,Cost_Category_13,93148.48
2023,5,Base,LOB_Group_5,Cost_Category_14,69186.53
2023,5,Base,LOB_Group_5,Cost_Category_15,83367.64
2023,5,Base,LOB_Group_5,Cost_Category_16,7895.06
2023,5,Project,LOB_Group_6,Cost_Category_1,56076.5
2023,5,Base,LOB_Group_6,Cost_Category_2,73456.27
2023,5,Base,LOB_Group_6,Cost_Category_3,10728.74
2023,5,Project,LOB_Group_6,Cost_Category_4,52165.5
2023,5,Base,LOB_Group_6,Cost_Category_5,70539.43
2023,5,Project,LOB_Group_6,Cost_Category_6,72956.13
2023,5,Base,LOB_Group_6,Cost_Category_7,18158.36
2023,5,Base,LOB_Group_6,Cost_Category_8,14248.92
2023,5,Project,LOB_Group_6,Cost_Category_9,27623.79
2023,5,Base,LOB_Group_6,Cost_Category_10,54824.6
2023,5,Base,LOB_Group_6,Cost_Category_11,63198.37
2023,5,Base,LOB_Group_6,Cost_Category_12,12326.35
2023,5,Base,LOB_Group_6,Cost_Category_13,64920.88
2023,5,Base,LOB_Group_6,Cost_Category_14,55271.14
2023,5,Base,LOB_Group_6,Cost_Category_15,22295.52
2023,5,Project,LOB_Group_6,Cost_Category_16,71263.53
2023,5,Project,LOB_Group_7,Cost_Category_1,87175.34
2023,5,Base,LOB_Group_7,Cost_Category_2,88569.1
2023,5,Project,LOB_Group_7,Cost_Category_3,1531.81
2023,5,Project,LOB_Group_7,Cost_Category_4,19591.32
2023,5,Base,LOB_Group_7,Cost_Category_5,56200.12
2023,5,Project,LOB_Group_7,Cost_Category_6,40842.65
2023,5,Base,LOB_Group_7,Cost_Category_7,94475.34
2023,5,Project,LOB_Group_7,Cost_Category_8,34789.17
2023,5,Project,LOB_Group_7,Cost_Category_9,44864.08
2023,5,Project,LOB_Group_7,Cost_Category_10,4902.16
2023,5,Base,LOB_Group_7,Cost_Category_11,86079.56
2023,5,Base,LOB_Group_7,Cost_Category_12,69739.19
2023,5,Base,LOB_Group_7,Cost_Category_13,50252.58
2023,5,Base,LOB_Group_7,Cost_Category_14,74940.52
2023,5,Project,LOB_Group_7,Cost_Category_15,89821.6
2023,5,Project,LOB_Group_7,Cost_Category_16,83985.1
2023,5,Project,LOB_Group_8,Cost_Category_1,63173.14
2023,5,Project,LOB_Group_8,Cost_Category_2,81139.32
2023,5,Project,LOB_Group_8,Cost_Category_3,58084.34
2023,5,Base,LOB_Group_8,Cost_Category_4,4280.56
2023,5,Base,LOB_Group_8,Cost_Category_5,28382.33
2023,5,Base,LOB_Group_8,Cost_Category_6,10164.58
2023,5,Base,LOB_Group_8,Cost_Category_7,63941.07
2023,5,Base,LOB_Group_8,Cost_Category_8,14994.61
2023,5,Base,LOB_Group_8,Cost_Category_9,18726.95
2023,5,Base,LOB_Group_8,Cost_Category_10,96329.72
2023,5,Base,LOB_Group_8,Cost_Category_11,51213.8
2023,5,Project,LOB_Group_8,Cost_Category_12,45099.09
2023,5,Base,LOB_Group_8,Cost_Category_13,31312.74
2023,5,Base,LOB_Group_8,Cost_Category_14,74919.47
2023,5,Project,LOB_Group_8,Cost_Category_15,15607.97
2023,5,Project,LOB_Group_8,Cost_Category_16,66660.9
2023,6,Base,LOB_Group_1,Cost_Category_1,63668.54
2023,6,Project,LOB_Group_1,Cost_Category_2,38614.44
2023,6,Project,LOB_Group_1,Cost_Category_3,59073.76
2023,6,Project,LOB_Group_1,Cost_Category_4,6231.64
2023,6,Base,LOB_Group_1,Cost_Category_5,62008.93
2023,6,Project,LOB_Group_1,Cost_Category_6,71276.38
2023,6,Base,LOB_Group_1,Cost_Category_7,89062.18
2023,6,Project,LOB_Group_1,Cost_Category_8,1767.64
2023,6,Project,LOB_Group_1,Cost_Category_9,67721.03
2023,6,Base,LOB_Group_1,Cost_Category_10,84848.86
2023,6,Project,LOB_Group_1,Cost_Category_11,24787.59
2023,6,Project,LOB_Group_1,Cost_Category_12,79697.77
2023,6,Base,LOB_Group_1,Cost_Category_13,2056.32
2023,6,Base,LOB_Group_1,Cost_Category_14,2620.4
2023,6,Project,LOB_Group_1,Cost_Category_15,25225.45
2023,6,Base,LOB_Group_1,Cost_Category_16,37527.11
2023,6,Base,LOB_Group_2,Cost_Category_1,63714.52
2023,6,Base,LOB_Group_2,Cost_Category_2,61351.15
2023,6,Base,LOB_Group_2,Cost_Category_3,69878.7
2023,6,Base,LOB_Group_2,Cost_Category_4,72658.48
2023,6,Project,LOB_Group_2,Cost_Category_5,22702.23
2023,6,Project,LOB_Group_2,Cost_Category_6,84388.34
2023,6,Base,LOB_Group_2,Cost_Category_7,21981.85
2023,6,Project,LOB_Group_2,Cost_Category_8,32459.66
2023,6,Base,LOB_Group_2,Cost_Category_9,20483.63
2023,6,Base,LOB_Group_2,Cost_Category_10,99103.79
2023,6,Base,LOB_Group_2,Cost_Category_11,21712.21
2023,6,Project,LOB_Group_2,Cost_Category_12,4637.06
2023,6,Base,LOB_Group_2,Cost_Category_13,99998.85
2023,6,Base,LOB_Group_2,Cost_Category_14,59922.96
2023,6,Base,LOB_Group_2,Cost_Category_15,19769.36
2023,6,Project,LOB_Group_2,Cost_Category_16,13187.5
2023,6,Base,LOB_Group_3,Cost_Category_1,6940.62
2023,6,Project,LOB_Group_3,Cost_Category_2,55602.53
2023,6,Project,LOB_Group_3,Cost_Category_3,55405.05
2023,6,Project,LOB_Group_3,Cost_Category_4,11221.19
2023,6,Project,LOB_Group_3,Cost_Category_5,25252.34
2023,6,Project,LOB_Group_3,Cost_Category_6,64643.64
2023,6,Project,LOB_Group_3,Cost_Category_7,43160.65
2023,6,Base,LOB_Group_3,Cost_Category_8,84837.54
2023,6,Base,LOB_Group_3,Cost_Category_9,54994.38
2023,6,Base,LOB_Group_3,Cost_Category_10,95656.6
2023,6,Project,LOB_Group_3,Cost_Category_11,48714.82
2023,6,Project,LOB_Group_3,Cost_Category_12,34654.17
2023,6,Base,LOB_Group_3,Cost_Category_13,82365.76
2023,6,Project,LOB_Group_3,Cost_Category_14,11203.07
2023,6,Project,LOB_Group_3,Cost_Category_15,64779.44
2023,6,Base,LOB_Group_3,Cost_Category_16,47243.54
2023,6,Base,LOB_Group_4,Cost_Category_1,87320.61
2023,6,Base,LOB_Group_4,Cost_Category_2,67501.99
2023,6,Base,LOB_Group_4,Cost_Category_3,2988.52
2023,6,Base,LOB_Group_4,Cost_Category_4,10043.29
2023,6,Base,LOB_Group_4,Cost_Category_5,29510.12
2023,6,Base,LOB_Group_4,Cost_Category_6,3958.48
2023,6,Base,LOB_Group_4,Cost_Category_7,96088.37
2023,6,Base,LOB_Group_4,Cost_Category_8,4592.13
2023,6,Base,LOB_Group_4,Cost_Category_9,97553.86
2023,6,Project,LOB_Group_4,Cost_Category_10,40684.87
2023,6,Base,LOB_Group_4,Cost_Category_11,49141.96
2023,6,Base,LOB_Group_4,Cost_Category_12,62070.64
2023,6,Project,LOB_Group_4,Cost_Category_13,3402.22
2023,6,Project,LOB_Group_4,Cost_Category_14,53572.88
2023,6,Project,LOB_Group_4,Cost_Category_15,37802.6
2023,6,Base,LOB_Group_4,Cost_Category_16,96462.69
2023,6,Base,LOB_Group_5,Cost_Category_1,19226.94
2023,6,Base,LOB_Group_5,Cost_Category_2,61523.42
2023,6,Project,LOB_Group_5,Cost_Category_3,39325.05
2023,6,Base,LOB_Group_5,Cost_Category_4,39246.44
2023,6,Base,LOB_Group_5,Cost_Category_5,78603.98
2023,6,Base,LOB_Group_5,Cost_Category_6,99223.74
2023,6,Project,LOB_Group_5,Cost_Category_7,73578.38
2023,6,Base,LOB_Group_5,Cost_Category_8,35417.55
2023,6,Base,LOB_Group_5,Cost_Category_9,83101.56
2023,6,Project,LOB_Group_5,Cost_Category_10,88960.92
2023,6,Project,LOB_Group_5,Cost_Category_11,81904.51
2023,6,Project,LOB_Group_5,Cost_Category_12,63724.37
2023,6,Base,LOB_Group_5,Cost_Category_13,10744.48
2023,6,Project,LOB_Group_5,Cost_Category_14,2583.05
2023,6,Project,LOB_Group_5,Cost_Category_15,75188.18
2023,6,Project,LOB_Group_5,Cost_Category_16,68396.13
2023,6,Base,LOB_Group_6,Cost_Category_1,9554.98
2023,6,Project,LOB_Group_6,Cost_Category_2,57678.41
2023,6,Base,LOB_Group_6,Cost_Category_3,6909.68
2023,6,Project,LOB_Group_6,Cost_Category_4,47878.07
2023,6,Base,LOB_Group_6,Cost_Category_5,90960.27
2023,6,Base,LOB_Group_6,Cost_Category_6,1471.05
2023,6,Base,LOB_Group_6,Cost_Category_7,74331.31
2023,6,Project,LOB_Group_6,Cost_Category_8,19943.88
2023,6,Base,LOB_Group_6,Cost_Category_9,11951.38
2023,6,Project,LOB_Group_6,Cost_Category_10,35940.04
2023,6,Base,LOB_Group_6,Cost_Category_11,18278.13
2023,6,Base,LOB_Group_6,Cost_Category_12,3720.76
2023,6,Project,LOB_Group_6,Cost_Category_13,78992.88
2023,6,Base,LOB_Group_6,Cost_Category_14,81500.82
2023,6,Base,LOB_Group_6,Cost_Category_15,21880.0
2023,6,Base,LOB_Group_6,Cost_Category_16,59884.98
2023,6,Project,LOB_Group_7,Cost_Category_1,54559.31
2023,6,Base,LOB_Group_7,Cost_Category_2,56853.93
2023,6,Base,LOB_Group_7,Cost_Category_3,3765.72
2023,6,Project,LOB_Group_7,Cost_Category_4,24037.62
2023,6,Base,LOB_Group_7,Cost_Category_5,66954.48
2023,6,Base,LOB_Group_7,Cost_Category_6,65468.7
2023,6,Base,LOB_Group_7,Cost_Category_7,33835.09
2023,6,Project,LOB_Group_7,Cost_Category_8,26814.0
2023,6,Project,LOB_Group_7,Cost_Category_9,95320.59
2023,6,Project,LOB_Group_7,Cost_Category_10,71846.48
2023,6,Base,LOB_Group_7,Cost_Category_11,29998.9
2023,6,Base,LOB_Group_7,Cost_Category_12,85658.23
2023,6,Project,LOB_Group_7,Cost_Category_13,8870.45
2023,6,Project,LOB_Group_7,Cost_Category_14,34898.07
2023,6,Base,LOB_Group_7,Cost_Category_15,3471.13
2023,6,Project,LOB_Group_7,Cost_Category_16,36871.96
2023,6,Base,LOB_Group_8,Cost_Category_1,54121.26
2023,6,Project,LOB_Group_8,Cost_Category_2,65698.18
2023,6,Base,LOB_Group_8,Cost_Category_3,17474.14
2023,6,Project,LOB_Group_8,Cost_Category_4,68286.25
2023,6,Project,LOB_Group_8,Cost_Category_5,1416.66
2023,6,Base,LOB_Group_8,Cost_Category_6,16635.83
2023,6,Base,LOB_Group_8,Cost_Category_7,5135.01
2023,6,Base,LOB_Group_8,Cost_Category_8,74292.73
2023,6,Project,LOB_Group_8,Cost_Category_9,83408.82
2023,6,Project,LOB_Group_8,Cost_Category_10,8035.93
2023,6,Project,LOB_Group_8,Cost_Category_11,5920.83
2023,6,Base,LOB_Group_8,Cost_Category_12,36984.64
2023,6,Base,LOB_Group_8,Cost_Category_13,62833.0
2023,6,Project,LOB_Group_8,Cost_Category_14,8074.86
2023,6,Project,LOB_Group_8,Cost_Category_15,57005.75
2023,6,Project,LOB_Group_8,Cost_Category_16,11573.68
2023,7,Project,LOB_Group_1,Cost_Category_1,66127.52
2023,7,Project,LOB_Group_1,Cost_Category_2,49950.76
2023,7,Project,LOB_Group_1,Cost_Category_3,51212.74
2023,7,Project,LOB_Group_1,Cost_Category_4,50561.8
2023,7,Project,LOB_Group_1,Cost_Category_5,18552.24
2023,7,Project,LOB_Group_1,Cost_Category_6,61321.83
2023,7,Base,LOB_Group_1,Cost_Category_7,12861.93
2023,7,Base,LOB_Group_1,Cost_Category_8,2513.38
2023,7,Project,LOB_Group_1,Cost_Category_9,33859.25
2023,7,Base,LOB_Group_1,Cost_Category_10,50004.16
2023,7,Project,LOB_Group_1,Cost_Category_11,33493.25
2023,7,Project,LOB_Group_1,Cost_Category_12,51842.17
2023,7,Base,LOB_Group_1,Cost_Category_13,7761.33
2023,7,Base,LOB_Group_1,Cost_Category_14,47856.98
2023,7,Base,LOB_Group_1,Cost_Category_15,38674.72
2023,7,Project,LOB_Group_1,Cost_Category_16,78455.33
2023,7,Project,LOB_Group_2,Cost_Category_1,13845.09
2023,7,Project,LOB_Group_2,Cost_Category_2,94261.51
2023,7,Base,LOB_Group_2,Cost_Category_3,73738.52
2023,7,Base,LOB_Group_2,Cost_Category_4,65407.2
2023,7,Base,LOB_Group_2,Cost_Category_5,3502.74
2023,7,Base,LOB_Group_2,Cost_Category_6,75365.75
2023,7,Base,LOB_Group_2,Cost_Category_7,64508.94
2023,7,Base,LOB_Group_2,Cost_Category_8,85776.23
2023,7,Project,LOB_Group_2,Cost_Category_9,47130.47
2023,7,Base,LOB_Group_2,Cost_Category_10,51088.37
2023,7,Project,LOB_Group_2,Cost_Category_11,48436.03
2023,7,Base,LOB_Group_2,Cost_Category_12,63388.9
2023,7,Base,LOB_Group_2,Cost_Category_13,63849.87
2023,7,Project,LOB_Group_2,Cost_Category_14,21247.19
2023,7,Project,LOB_Group_2,Cost_Category_15,20677.84
2023,7,Base,LOB_Group_2,Cost_Category_16,56488.66
2023,7,Base,LOB_Group_3,Cost_Category_1,75329.9
2023,7,Project,LOB_Group_3,Cost_Category_2,55321.74
2023,7,Base,LOB_Group_3,Cost_Category_3,13302.95
2023,7,Base,LOB_Group_3,Cost_Category_4,62023.06
2023,7,Base,LOB_Group_3,Cost_Category_5,71196.2
2023,7,Base,LOB_Group_3,Cost_Category_6,55241.53
2023,7,Base,LOB_Group_3,Cost_Category_7,46893.14
2023,7,Base,LOB_Group_3,Cost_Category_8,34977.68
2023,7,Project,LOB_Group_3,Cost_Category_9,74822.79
2023,7,Project,LOB_Group_3,Cost_Category_10,66583.66
2023,7,Base,LOB_Group_3,Cost_Category_11,28263.66
2023,7,Project,LOB_Group_3,Cost_Category_12,18566.62
2023,7,Project,LOB_Group_3,Cost_Category_13,72465.84
2023,7,Base,LOB_Group_3,Cost_Category_14,44126.31
2023,7,Base,LOB_Group_3,Cost_Category_15,31348.5
2023,7,Project,LOB_Group_3,Cost_Category_16,38068.91
2023,7,Project,LOB_Group_4,Cost_Category_1,82814.83
2023,7,Base,LOB_Group_4,Cost_Category_2,24225.7
2023,7,Project,LOB_Group_4,Cost_Category_3,87897.98
2023,7,Base,LOB_Group_4,Cost_Category_4,62345.59
2023,7,Project,LOB_Group_4,Cost_Category_5,79155.35
2023,7,Base,LOB_Group_4,Cost_Category_6,74461.82
2023,7,Project,LOB_Group_4,Cost_Category_7,76714.06
2023,7,Base,LOB_Group_4,Cost_Category_8,10606.52
2023,7,Base,LOB_Group_4,Cost_Category_9,98370.68
2023,7,Project,LOB_Group_4,Cost_Category_10,1098.5
2023,7,Project,LOB_Group_4,Cost_Category_11,41513.83
2023,7,Base,LOB_Group_4,Cost_Category_12,60905.58
2023,7,Base,LOB_Group_4,Cost_Category_13,97982.86
2023,7,Base,LOB_Group_4,Cost_Category_14,26766.37
2023,7,Base,LOB_Group_4,Cost_Category_15,80969.72
2023,7,Project,LOB_Group_4,Cost_Category_16,72099.06
2023,7,Base,LOB_Group_5,Cost_Category_1,38207.8
2023,7,Base,LOB_Group_5,Cost_Category_2,53263.66
2023,7,Base,LOB_Group_5,Cost_Category_3,84013.83
2023,7,Project,LOB_Group_5,Cost_Category_4,78235.63
2023,7,Project,LOB_Group_5,Cost_Category_5,48476.1
2023,7,Project,LOB_Group_5,Cost_Category_6,59577.96
2023,7,Base,LOB_Group_5,Cost_Category_7,3801.88
2023,7,Project,LOB_Group_5,Cost_Category_8,83923.86
2023,7,Base,LOB_Group_5,Cost_Category_9,3839.09
2023,7,Base,LOB_Group_5,Cost_Category_10,50992.13
2023,7,Base,LOB_Group_5,Cost_Category_11,42875.01
2023,7,Project,LOB_Group_5,Cost_Category_12,22171.19
2023,7,Project,LOB_Group_5,Cost_Category_13,62728.53
2023,7,Project,LOB_Group_5,Cost_Category_14,32960.59
2023,7,Project,LOB_Group_5,Cost_Category_15,86047.96
2023,7,Project,LOB_Group_5,Cost_Category_16,37366.1
2023,7,Project,LOB_Group_6,Cost_Category_1,74762.76
2023,7,Project,LOB_Group_6,Cost_Category_2,75619.67
2023,7,Base,LOB_Group_6,Cost_Category_3,28909.8
2023,7,Base,LOB_Group_6,Cost_Category_4,99513.17
2023,7,Project,LOB_Group_6,Cost_Category_5,42744.23
2023,7,Project,LOB_Group_6,Cost_Category_6,88185.11
2023,7,Base,LOB_Group_6,Cost_Category_7,80496.7
2023,7,Project,LOB_Group_6,Cost_Category_8,38849.13
2023,7,Project,LOB_Group_6,Cost_Category_9,33536.72
2023,7,Project,LOB_Group_6,Cost_Category_10,44488.23
2023,7,Base,LOB_Group_6,Cost_Category_11,58072.63
2023,7,Base,LOB_Group_6,Cost_Category_12,57678.39
2023,7,Project,LOB_Group_6,Cost_Category_13,11515.9
2023,7,Base,LOB_Group_6,Cost_Category_14,52362.7
2023,7,Project,LOB_Group_6,Cost_Category_15,98524.58
2023,7,Base,LOB_Group_6,Cost_Category_16,9472.06
2023,7,Project,LOB_Group_7,Cost_Category_1,49532.05
2023,7,Base,LOB_Group_7,Cost_Category_2,95475.55
2023,7,Base,LOB_Group_7,Cost_Category_3,27030.56
2023,7,Base,LOB_Group_7,Cost_Category_4,27769.97
2023,7,Base,LOB_Group_7,Cost_Category_5,17297.5
2023,7,Base,LOB_Group_7,Cost_Category_6,39653.71
2023,7,Base,LOB_Group_7,Cost_Category_7,59494.39
2023,7,Base,LOB_Group_7,Cost_Category_8,93634.21
2023,7,Project,LOB_Group_7,Cost_Category_9,79031.16
2023,7,Project,LOB_Group_7,Cost_Category_10,11726.8
2023,7,Project,LOB_Group_7,Cost_Category_11,38190.66
2023,7,Project,LOB_Group_7,Cost_Category_12,75487.75
2023,7,Base,LOB_Group_7,Cost_Category_13,68443.37
2023,7,Base,LOB_Group_7,Cost_Category_14,73140.14
2023,7,Project,LOB_Group_7,Cost_Category_15,99552.43
2023,7,Project,LOB_Group_7,Cost_Category_16,2265.45
2023,7,Base,LOB_Group_8,Cost_Category_1,32624.89
2023,7,Project,LOB_Group_8,Cost_Category_2,67949.9
2023,7,Project,LOB_Group_8,Cost_Category_3,57703.52
2023,7,Base,LOB_Group_8,Cost_Category_4,97709.73
2023,7,Base,LOB_Group_8,Cost_Category_5,5914.44
2023,7,Project,LOB_Group_8,Cost_Category_6,80674.95
2023,7,Base,LOB_Group_8,Cost_Category_7,43689.59
2023,7,Project,LOB_Group_8,Cost_Category_8,29187.08
2023,7,Project,LOB_Group_8,Cost_Category_9,50325.34
2023,7,Project,LOB_Group_8,Cost_Category_10,85078.24
2023,7,Project,LOB_Group_8,Cost_Category_11,16291.39
2023,7,Project,LOB_Group_8,Cost_Category_12,89983.69
2023,7,Project,LOB_Group_8,Cost_Category_13,97437.2
2023,7,Project,LOB_Group_8,Cost_Category_14,14598.59
2023,7,Base,LOB_Group_8,Cost_Category_15,7548.18
2023,7,Base,LOB_Group_8,Cost_Category_16,62310.96
2023,8,Base,LOB_Group_1,Cost_Category_1,20588.73
2023,8,Base,LOB_Group_1,Cost_Category_2,67589.81
2023,8,Base,LOB_Group_1,Cost_Category_3,93522.75
2023,8,Project,LOB_Group_1,Cost_Category_4,70479.89
2023,8,Project,LOB_Group_1,Cost_Category_5,1305.24
2023,8,Project,LOB_Group_1,Cost_Category_6,19290.93
2023,8,Project,LOB_Group_1,Cost_Category_7,6718.07
2023,8,Base,LOB_Group_1,Cost_Category_8,12649.42
2023,8,Base,LOB_Group_1,Cost_Category_9,59294.0
2023,8,Base,LOB_Group_1,Cost_Category_10,65379.0
2023,8,Base,LOB_Group_1,Cost_Category_11,76550.7
2023,8,Project,LOB_Group_1,Cost_Category_12,17734.47
2023,8,Base,LOB_Group_1,Cost_Category_13,34723.38
2023,8,Base,LOB_Group_1,Cost_Category_14,97236.49
2023,8,Project,LOB_Group_1,Cost_Category_15,48278.83
2023,8,Project,LOB_Group_1,Cost_Category_16,72447.43
2023,8,Base,LOB_Group_2,Cost_Category_1,82605.0
2023,8,Base,LOB_Group_2,Cost_Category_2,70094.13
2023,8,Project,LOB_Group_2,Cost_Category_3,95144.05
2023,8,Base,LOB_Group_2,Cost_Category_4,23278.65
2023,8,Base,LOB_Group_2,Cost_Category_5,63720.7
2023,8,Base,LOB_Group_2,Cost_Category_6,76343.78
2023,8,Project,LOB_Group_2,Cost_Category_7,7110.48
2023,8,Base,LOB_Group_2,Cost_Category_8,99910.48
2023,8,Base,LOB_Group_2,Cost_Category_9,85658.25
2023,8,Project,LOB_Group_2,Cost_Category_10,33842.23
2023,8,Project,LOB_Group_2,Cost_Category_11,6272.66
2023,8,Project,LOB_Group_2,Cost_Category_12,58245.28
2023,8,Project,LOB_Group_2,Cost_Category_13,27470.19
2023,8,Project,LOB_Group_2,Cost_Category_14,30131.22
2023,8,Project,LOB_Group_2,Cost_Category_15,2736.65
2023,8,Base,LOB_Group_2,Cost_Category_16,55639.01
2023,8,Project,LOB_Group_3,Cost_Category_1,46075.98
2023,8,Project,LOB_Group_3,Cost_Category_2,92299.73
2023,8,Project,LOB_Group_3,Cost_Category_3,3260.22
2023,8,Project,LOB_Group_3,Cost_Category_4,53909.66
2023,8,Project,LOB_Group_3,Cost_Category_5,77888.51
2023,8,Base,LOB_Group_3,Cost_Category_6,6377.94
2023,8,Base,LOB_Group_3,Cost_Category_7,15085.56
2023,8,Project,LOB_Group_3,Cost_Category_8,39706.44
2023,8,Base,LOB_Group_3,Cost_Category_9,6260.64
2023,8,Project,LOB_Group_3,Cost_Category_10,65274.61
2023,8,Project,LOB_Group_3,Cost_Category_11,7807.98
2023,8,Project,LOB_Group_3,Cost_Category_12,80769.58
2023,8,Project,LOB_Group_3,Cost_Category_13,92160.3
